google.com,,,,
Time,Request,Resp. Size,Analysis,Total time
01:35:25.267,GET http://img.gtimg.cn/images/hq_parts_little8_2/hushen/indexs/000001.png,674,[Image],92 ms
01:35:25.268,GET http://pingjs.qq.com/ping.js,5902,[JavaScript],109 ms
01:35:25.268,GET http://imgcache.qq.com/qzone/biz/comm/js/qbs.js,2817,[JavaScript],101 ms
01:35:25.297,GET http://ra.gtimg.com/web/crystal/v2.8Beta07Build071/crystal-min.js,35901,[JavaScript],122 ms
01:35:25.341,GET http://mat1.gtimg.com/www/asset/seajs/sea.js,4011,[JavaScript],37 ms
01:35:25.351,GET http://mat1.gtimg.com/www/asset/lib/jquery/jquery/jquery-1.11.1.min.js,33862,[JavaScript],52 ms
01:35:25.353,GET http://www.qq.com/js/qq_index/qq-170103.js,51640,[JavaScript],246 ms
01:35:25.354,GET http://mat1.gtimg.com/www/js/qq2012/hot_word_sogou_v1.4.min.js,2039,[JavaScript],75 ms
01:35:25.359,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148690973990576.jpg,11002,[Image],49 ms
01:35:25.360,GET http://mat1.gtimg.com/www/images/qq2012/chanelNavBeta2_141013.jpg,10298,[Image],54 ms
01:35:25.360,GET http://mat1.gtimg.com/www/images/qq2012/qqlogo_1x.png,5838,[Image],67 ms
01:35:25.360,GET http://mat1.gtimg.com/www/images/qq2012/qqbg_1.6.1.png,17386,[Image],72 ms
01:35:25.370,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148691003929634.jpg,10334,[Image],52 ms
01:35:25.375,GET http://img1.gtimg.com/news/pics/hv1/138/72/2186/142163148.jpg,19110,[Image],100 ms
01:35:25.377,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711635841285.jpg,14559,[Image],83 ms
01:35:25.379,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711998141131.jpg,6188,[Image],36 ms
01:35:25.403,GET http://mat1.gtimg.com/www/images/qq2012/loading.gif,936,[Image],32 ms
01:35:25.409,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711679090459.jpg,3401,[Image],36 ms
01:35:25.410,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148710807268279.jpg,20779,[Image],56 ms
01:35:25.415,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711760810867.jpg,3367,[Image],51 ms
01:35:25.420,GET http://mat1.gtimg.com/fashion/images/index/2017/02/15/sjjd1.jpg,22054,[Image],37 ms
01:35:25.423,GET http://img1.gtimg.com/sports/pics/hv1/225/69/2186/142162470.png,17752,[Image],49 ms
01:35:25.430,GET http://mat1.gtimg.com/fashion/images/index/2017/02/15/sjjd2.jpg,21129,[Image],31 ms
01:35:25.435,GET http://img1.qq.com/www/pics/816/816587.gif,2366,[Image],31 ms
01:35:25.445,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711644912924.jpg,13433,[Image],36 ms
01:35:25.457,GET http://img1.qq.com/www/pics/6743/6743671.jpg,3113,[Image],23 ms
01:35:25.461,GET http://mat1.qq.com/www/images/ind36.gif,178,[MIME],304 ms
01:35:25.461,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148671914065364.jpg,4623,[Image],53 ms
01:35:25.466,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148671916327703.jpg,4076,[Image],48 ms
01:35:25.467,GET http://mat1.gtimg.com/www/images/qq2012/buliang.png,2219,[Image],32 ms
01:35:25.467,GET http://img1.gtimg.com/ninja/2/2017/01/ninja148386515632594.jpg,15784,[Image],65 ms
01:35:25.471,GET http://img1.gtimg.com/tech/pics/hv1/228/39/2062/134091723.jpg,4021,[Image],59 ms
01:35:25.475,GET http://img1.gtimg.com/tech/pics/hv1/153/40/2062/134091903.jpg,3114,[Image],37 ms
01:35:25.480,GET http://mat1.qq.com/www/images/allskin/wmlogo.gif,187,[MIME],285 ms
01:35:25.482,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711512495860.png,21801,[Image],44 ms
01:35:25.499,GET http://mat1.gtimg.com/www/images/qq2012/cxrz5.png,5195,[Image],33 ms
01:35:25.512,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711323271055.jpg,13770,[Image],47 ms
01:35:25.514,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711383986219.jpg,9698,[Image],48 ms
01:35:25.515,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148705623557738.jpg,5261,[Image],37 ms
01:35:25.517,GET http://mat1.gtimg.com/www/images/qq2012/tabBg01_0702.png,730,[Image],37 ms
01:35:25.518,GET http://mat1.gtimg.com/www/images/qq2012/tabBg02_0702.png,705,[Image],30 ms
01:35:25.527,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711856729008.jpg,30265,[Image],61 ms
01:35:25.530,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711874111221.jpg,6820,[Image],56 ms
01:35:25.532,GET http://mat1.gtimg.com/www/images/qq2012/gswj2015.jpg,2829,[Image],31 ms
01:35:25.533,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711645668612.jpg,35695,[Image],49 ms
01:35:25.552,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148703789868119.jpg,2638,[Image],39 ms
01:35:25.559,GET http://img1.gtimg.com/kid/pics/hv1/144/14/2186/142148364.jpg,3097,[Image],51 ms
01:35:25.562,GET http://img1.gtimg.com/kid/pics/hv1/71/163/2139/139130111.jpg,18138,[Image],51 ms
01:35:25.564,GET http://mat1.gtimg.com/www/images/qq2012/alphabg.png,1621,[Image],30 ms
01:35:25.582,GET http://img1.gtimg.com/kid/pics/hv1/201/190/2160/140502651.jpg,3668,[Image],53 ms
01:35:25.586,GET http://img1.gtimg.com/kid/pics/hv1/119/80/2177/141579944.jpg,3417,[Image],40 ms
01:35:25.587,GET http://img1.gtimg.com/kid/pics/hv1/131/189/2185/142127951.jpg,4347,[Image],53 ms
01:35:25.591,GET http://img1.gtimg.com/15/1500/150025/15002558_small.jpg,3554,[Image],46 ms
01:35:25.594,GET http://mat1.gtimg.com/www/images/qq2012/sogouSearchBtn.png,2048,[Image],29 ms
01:35:25.599,GET http://mat1.gtimg.com/www/images/qq2012/loginGrayIcon.png,3336,[Image],34 ms
01:35:25.610,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711757950202.jpg,3806,[Image],51 ms
01:35:25.614,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148625252934742.jpg,5205,[Image],50 ms
01:35:25.623,GET http://mat1.gtimg.com/www/images/qq2012/mailIcon.png,1740,[Image],31 ms
01:35:25.626,GET http://img1.gtimg.com/rcdimg/20170215/08/12386023_108x70.jpg,12465,[Image],36 ms
01:35:25.633,GET http://mat1.gtimg.com/www/images/qq2012/qzoneIcon.png,1909,[Image],35 ms
01:35:25.635,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711961392970.jpg,16515,[Image],48 ms
01:35:25.637,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711986726799.jpg,2113,[Image],47 ms
01:35:25.640,GET http://img1.gtimg.com/ninja/2/2016/02/ninja145613279193247.jpg,28597,[Image],55 ms
01:35:25.654,GET http://mat1.gtimg.com/www/images/qq2012/weiboIcon.png,1830,[Image],34 ms
01:35:25.661,GET http://img1.gtimg.com/news/pics/hv1/148/73/2186/142163413.jpg,19021,[Image],58 ms
01:35:25.662,GET http://img1.gtimg.com/news/pics/hv1/171/73/2186/142163436.jpg,13823,[Image],45 ms
01:35:25.664,GET http://img1.gtimg.com/news/pics/hv1/9/74/2186/142163529.jpg,14559,[Image],60 ms
01:35:25.669,GET http://mat1.gtimg.com/www/images/qq2012/navMoreActived.png,1535,[Image],49 ms
01:35:25.683,GET http://img1.gtimg.com/news/pics/hv1/33/74/2186/142163553.jpg,13637,[Image],43 ms
01:35:25.684,GET http://img1.gtimg.com/astro/pics/hv1/70/75/2186/142163845.jpg,7283,[Image],49 ms
01:35:25.689,GET http://mat1.gtimg.com/www/images/qq2012/erweimaNews1.1.png,1591,[Image],31 ms
01:35:25.696,GET http://img1.gtimg.com/edu/pics/hv1/251/58/2186/142159691.jpg,25628,[Image],55 ms
01:35:25.708,GET http://img1.gtimg.com/finance/pics/hv1/209/50/2186/142157609.jpg,77346,[Image],96 ms
01:35:25.719,GET http://mat1.gtimg.com/www/images/qq2012/temp/iconNew.png,1988,[Image],30 ms
01:35:25.720,GET http://mat1.gtimg.com/www/images/qq2012/productNavBg1.5.516.png,1824,[Image],36 ms
01:35:25.720,GET http://img1.gtimg.com/cul/pics/hv1/181/72/2186/142163191.png,25150,[Image],51 ms
01:35:25.724,GET http://img1.gtimg.com/tech/pics/hv1/10/77/2186/142164295.jpg,6698,[Image],45 ms
01:35:25.727,GET http://img1.gtimg.com/housenews/pics/hv1/37/74/2186/142163557.jpg,8989,[Image],32 ms
01:35:25.733,GET http://img1.gtimg.com/auto/pics/hv1/162/74/2186/142163682.jpg,6197,[Image],45 ms
01:35:25.749,GET http://mat1.gtimg.com/www/images/qq2012/productNavBg1.4.png,3641,[Image],26 ms
01:35:25.751,GET http://img1.gtimg.com/rushidao/pics/hv1/167/74/2186/142163687.jpg,24319,[Image],56 ms
01:35:25.756,GET http://mat1.gtimg.com/www/images/qq2012/temp/astroIcon.png,4670,[Image],34 ms
01:35:25.759,GET http://img1.gtimg.com/comic/pics/hv1/160/52/2186/142158070.png,28852,[Image],34 ms
01:35:25.766,GET http://mat1.gtimg.com/www/images/allskin/wmlogo.gif,2351,[Image],43 ms
01:35:25.766,GET http://mat1.gtimg.com/www/images/ind36.gif,1344,[Image],31 ms
01:35:25.770,GET http://img1.gtimg.com/ent/pics/hv1/112/43/2186/142155727.jpg,5517,[Image],48 ms
01:35:25.771,GET http://img1.gtimg.com/digi/pics/hv1/74/249/2185/142143194.jpg,9596,[Image],51 ms
01:35:25.775,GET http://mat1.gtimg.com/www/images/qq2012/temp/yunshi.png,2176,[Image],35 ms
01:35:25.778,GET http://img1.gtimg.com/sports/pics/hv1/30/169/2185/142122750.jpg,7307,[Image],42 ms
01:35:25.790,GET http://mat1.gtimg.com/www/images/qq2012/adScrollBtn01.png,1506,[Image],36 ms
01:35:25.793,GET http://mat1.gtimg.com/www/images/qq2012/adScrollBtn02.png,1511,[Image],32 ms
01:35:25.797,GET http://mat1.gtimg.com/www/images/qq2012/bkysp20140623.png,11253,[Image],34 ms
01:35:25.804,GET http://mat1.gtimg.com/www/images/qq2012/jubaoFocus.png,9333,[Image],39 ms
01:35:25.807,GET http://jsqmt.qq.com/cdn_djl.js,574,[JavaScript],91 ms
01:35:25.810,GET http://mat1.gtimg.com/www/images/qq2012/btd.jpg,7765,[Image],28 ms
01:35:25.811,GET http://trace.qq.com/collect,147,[Image],55 ms
01:35:25.818,GET http://pingfore.qq.com/pingd,113,[Text],95 ms
01:35:25.821,GET http://qzonestyle.gtimg.cn/qzone/biz/ac/comm/qbscomm.20150907.js,6142,[JavaScript],57 ms
01:35:25.822,GET http://qzonestyle.gtimg.cn/qzone/biz/ac/comm/gdtlib.20160810.js,13262,[JavaScript],59 ms
01:35:25.825,GET http://qzonestyle.gtimg.cn/qzone/biz/ac/comm/ver.20160810.js,982,[JavaScript],60 ms
01:35:25.826,GET http://dp3.qq.com/dynamic,433,[JavaScript],78 ms
01:35:25.831,GET http://mat1.gtimg.com/www/images/qq2012/iconFloat.png,3185,[Image],35 ms
01:35:25.839,GET http://mat1.gtimg.com/www/images/qq2012/temp/picFocusCurrent.png,1558,[Image],27 ms
01:35:25.843,GET http://mat1.gtimg.com/www/images/qq2012/temp/picFocusDefault.png,1541,[Image],32 ms
01:35:25.866,GET http://mat1.gtimg.com/www/images/qq2012/focusBtnRightDefault.png,2239,[Image],31 ms
01:35:25.866,GET http://mat1.gtimg.com/www/images/qq2012/focusBtnLeftDefault.png,2259,[Image],36 ms
01:35:25.867,GET http://mat1.gtimg.com/www/images/qq2012/temp/iconNBA.png,2960,[Image],39 ms
01:35:25.875,GET http://mat1.gtimg.com/www/images/qq2012/alphabg_01.png,1579,[Image],34 ms
01:35:25.878,GET http://www.qq.com/c/guojixinwen.js,7276,[JavaScript],60 ms
01:35:25.881,GET http://mini2015.qq.com/ssitojson.htm,3633,[HTML],105 ms
01:35:25.886,GET http://app.data.qq.com/,2336,[HTML],21108 ms
01:35:25.897,GET http://vm.gtimg.cn/tencentvideo/txmp/js/txminiplayer.js,14596,[JavaScript],56 ms
01:35:25.898,GET http://mat1.gtimg.com/www/js/qq2012/suggestion_1.1.7_sogou.min.js,3290,[JavaScript],36 ms
01:35:25.901,GET http://i.match.qq.com/interface/getsub,304,[HTML],148 ms
01:35:25.904,GET http://fw.qq.com/ipaddress,174,[HTML],90 ms
01:35:25.906,GET http://mat1.gtimg.com/finance/js/st/p/qq/q_fin_v20151019135558.js,29533,[JavaScript],39 ms
01:35:25.909,GET http://mat1.gtimg.com/www/js/qq2012/smartboxRewrite1.7.js,4241,[JavaScript],39 ms
01:35:25.913,GET http://js.data.auto.qq.com/car_public/template/serial_py.js,50158,[JavaScript],165 ms
01:35:25.935,GET http://mat1.gtimg.com/apps/nbatoday/nba_today_matchlist.json,1057,[Text],36 ms
01:35:25.939,GET http://mat1.gtimg.com/www/images/qq2012/guide_k_01.png,12495,[Image],42 ms
01:35:25.945,GET http://btrace.qq.com/collect,147,[Image],61 ms
01:35:25.949,GET http://btrace.qq.com/collect,147,[Image],67 ms
01:35:25.954,GET http://mat1.gtimg.com/apps/vertical/vertical_china_oly_medal.json,1333,[Text],34 ms
01:35:25.971,GET http://l.qq.com/lview,9661,[JavaScript],105 ms
01:35:25.981,GET http://qos.report.qq.com/collect,169,[Text],190 ms
01:35:25.986,GET http://cm.l.qq.com/,141,[HTML],82 ms
01:35:26.007,GET http://inews.gtimg.com/newsapp_ls/0/1141502403_294195/0,23105,[Image],88 ms
01:35:26.016,GET http://qt.gtimg.cn/q=s_sh000001,284,[JavaScript],95 ms
01:35:26.049,GET http://h5like.qq.com/fcgi-bin/svideo_timeline,333,[JavaScript],106 ms
01:35:26.052,GET http://www.qq.com/ninja/newsHenanContent_public.htm,2479,[HTML],62 ms
01:35:26.056,GET http://www.qq.com/ninja/houseZhengzhouContent_public.htm,1999,[HTML],46 ms
01:35:26.059,GET http://www.qq.com/ninja/liveHenan_NOINCLUDE_WITHOUTPULL.htm,1015,[HTML],85 ms
01:35:26.060,GET http://www.qq.com/ninja/meishiHenan_NOINCLUDE_WITHOUTPULL.htm,1086,[HTML],89 ms
01:35:26.063,GET http://mat1.gtimg.com/www/images/qq2012/tabBg04_0702.png,679,[Image],43 ms
01:35:26.069,GET http://c.yes.youku.com/cm.gif,432,[HTML],125 ms
01:35:26.070,GET http://tencent.cm.admaster.com.cn/tadex/,455,[HTML],21155 ms
01:35:26.070,GET http://pix04.revsci.net/J13421/b3/0/3/0.302,2232,[MIME],173 ms
01:35:26.077,GET http://btrace.video.qq.com/kvcollect,147,[Image],55 ms
01:35:26.079,GET http://btrace.video.qq.com/kvcollect,147,[Image],85 ms
01:35:26.094,GET http://mat1.gtimg.com/www/images/qq2012/nbaBtnLeft.png,673,[Image],40 ms
01:35:26.095,GET http://wa.gtimg.com/website/201701/Oty_QNEV_20170112112451.jpg,24414,[Image],178 ms
01:35:26.095,GET http://ra.gtimg.com/web/res/icon/leftbottom_new.png,1482,[Image],46 ms
01:35:26.104,GET http://wa.gtimg.com/website/201701/jdhj_QNR_20170105205808.html,764,[HTML],108 ms
01:35:26.113,GET http://wa.gtimg.com/website/201612/snyscg_QW_20161230162910.html,649,[HTML],99 ms
01:35:26.113,GET http://mat1.gtimg.com/www/images/qq2012/nbaBtnRight.png,671,[Image],37 ms
01:35:26.119,GET http://wa.gtimg.com/website/201701/jdhj_QHU_20170105211028.html,763,[HTML],93 ms
01:35:26.132,GET http://mini2015.qq.com/ssitojson.htm,2550,[HTML],56 ms
01:35:26.135,GET http://inews.gtimg.com/newsapp_ls/0/1140590596_640330/0,39960,[Image],81 ms
01:35:26.150,GET http://mat1.gtimg.com/www/js/qq2012/weatherNew_1.6.js,4887,[JavaScript],35 ms
01:35:26.155,GET http://www.qq.com/c/lowprice.js,8163,[JavaScript],47 ms
01:35:26.164,GET http://btrace.qq.com/collect,147,[Image],30 ms
01:35:26.171,GET http://i.match.qq.com/qhome/uinterest,310,[HTML],147 ms
01:35:26.185,GET http://wa.gtimg.com/website/201701/Oty_D_20170118140542.jpg,23780,[Image],107 ms
01:35:26.188,GET http://wa.gtimg.com/website/201702/snygdz_QHbW_20170214171119.jpg,20090,[Image],119 ms
01:35:26.194,GET http://cm.l.qq.com/,251,[Image],74 ms
01:35:26.195,GET http://p.l.qq.com/p,305,[HTML],70 ms
01:35:26.203,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148711924559954.jpg,26736,[Image],48 ms
01:35:26.216,GET http://img1.gtimg.com/18/1896/189674/18967401_small.png,24548,[Image],45 ms
01:35:26.250,GET http://img1.gtimg.com/henan/pics/hv1/51/48/2185/142091916.jpg,5226,[Image],45 ms
01:35:26.261,GET http://img1.gtimg.com/henan/pics/hv1/74/14/2186/142148294.jpg,18598,[Image],43 ms
01:35:26.265,GET http://img1.gtimg.com/ninja/2/2017/02/ninja148694929922025.jpg,30930,[Image],49 ms
01:35:26.283,GET http://h5vv.video.qq.com/getinfo,1409,[JavaScript],170 ms
01:35:26.292,GET http://weather.gtimg.cn/city/01011216.js,1494,[JavaScript],112 ms
01:35:26.296,GET http://mini2015.qq.com/ssitojson.htm,2981,[HTML],53 ms
01:35:26.305,GET http://inews.gtimg.com/newsapp_ls/0/1141521149/0,4703,[Image],29 ms
01:35:26.437,GET http://x.jd.com/exsites,15520,[HTML],186 ms
01:35:26.439,GET http://1.qtmojo.com/mediamax/MediaMax.js,4473,[JavaScript],31 ms
01:35:26.601,GET http://x.jd.com/exsites,16415,[HTML],165 ms
01:35:26.972,GET http://ra.gtimg.com/web/default_fodders/409x114_1.swf,29935,[MIME],45 ms
01:35:26.978,GET http://ra.gtimg.com/web/default_fodders/409x114_0.swf,31710,[MIME],78 ms
01:35:26.983,GET http://ra.gtimg.com/web/default_fodders/300x250_1.swf,30796,[MIME],124 ms
01:35:26.989,GET http://ra.gtimg.com/web/default_fodders/700x75_2.swf,22600,[MIME],119 ms
01:35:27.003,GET http://wmcdn.qtmojo.cn/adxcm_base.htm,518,[HTML],30 ms
01:35:27.102,GET http://btrace.qq.com/collect,147,[Image],42 ms
01:35:27.103,GET http://btrace.qq.com/collect,147,[Image],58 ms
01:35:27.103,GET http://btrace.qq.com/collect,147,[Image],60 ms
01:35:27.103,GET http://btrace.qq.com/collect,147,[Image],40 ms
01:35:27.104,GET http://btrace.qq.com/collect,147,[Image],63 ms
01:35:27.104,GET http://btrace.qq.com/collect,147,[Image],63 ms
01:35:27.117,GET http://mini2015.qq.com/ssitojson.htm,3092,[HTML],59 ms
01:35:27.118,GET http://inews.gtimg.com/newsapp_ls/0/1137526522/0,13036,[Image],37 ms
01:35:27.141,GET http://mat1.gtimg.com/www/images/qq2012/weather/20120906/cloudy.png,4138,[Image],38 ms
01:35:27.143,GET http://btrace.qq.com/collect,147,[Image],39 ms
01:35:27.145,GET http://btrace.qq.com/collect,147,[Image],29 ms
01:35:27.155,GET http://weather.gtimg.cn/aqi/cityrank.json,27283,[JavaScript],106 ms
01:35:27.162,GET http://btrace.qq.com/collect,147,[Image],28 ms
01:35:27.163,GET http://btrace.qq.com/collect,147,[Image],27 ms
01:35:27.167,GET http://btrace.qq.com/collect,147,[Image],25 ms
01:35:27.168,GET http://btrace.qq.com/collect,147,[Image],26 ms
01:35:27.172,GET http://mmae.qtmojo.com/x,6656,[HTML],108 ms
01:35:27.174,GET http://btrace.qq.com/collect,147,[Image],32 ms
01:35:27.176,GET http://btrace.video.qq.com/kvcollect,147,[Image],59 ms
01:35:27.181,GET http://btrace.qq.com/collect,147,[Image],34 ms
01:35:27.190,GET http://btrace.qq.com/collect,147,[Image],26 ms
01:35:27.191,GET http://btrace.qq.com/collect,147,[Image],28 ms
01:35:27.193,GET http://btrace.qq.com/collect,147,[Image],29 ms
01:35:27.194,GET http://btrace.qq.com/collect,147,[Image],27 ms
01:35:27.206,GET http://btrace.video.qq.com/kvcollect,147,[Image],33 ms
01:35:27.216,GET http://i.gtimg.cn/qqlive/images/20150608/blank.png,1279,[Image],120 ms
01:35:27.217,GET http://idigger.qtmojo.com/s,190,[Text],246 ms
01:35:27.219,GET http://idigger.qtmojo.com/s,190,[Text],244 ms
01:35:27.222,GET http://111.7.162.156/vhot2.qqvideo.tc.qq.com/t1684xe0jdm.mp4,560,[MIME],240 ms
01:35:27.223,GET http://btrace.video.qq.com/kvcollect,147,[Image],55 ms
01:35:27.228,GET http://static-alias-1.360buyimg.com/jzt/temp/js/_J.1.2.min.js,3885,[JavaScript],59 ms
01:35:27.229,GET http://static-alias-1.360buyimg.com/jzt/temp/js/turns.js,1895,[JavaScript],62 ms
01:35:27.229,GET http://static-alias-1.360buyimg.com/jzt/libs/behavior/v2/behavior.js,2092,[JavaScript],67 ms
01:35:27.335,GET http://static-alias-1.360buyimg.com/jzt/,10485,[JavaScript],90 ms
01:35:27.461,GET http://mini2015.qq.com/ssitojson.htm,3114,[HTML],60 ms
01:35:27.462,GET http://inews.gtimg.com/newsapp_ls/0/1138075811/0,5456,[Image],34 ms
01:35:27.463,GET http://ugc-vliveochy.tc.qq.com/vhot2.qqvideo.tc.qq.com/t1684xe0jdm.mp4,620,[MIME],283 ms
01:35:27.464,GET http://idigger.qtmojo.com/s,222,[Image],48 ms
01:35:27.464,GET http://idigger.qtmojo.com/s,222,[Image],53 ms
01:35:27.491,GET http://px.3.cn/prices/mgets,430,[JSON],67 ms
01:35:27.500,GET http://img1.360buyimg.com/da/jfs/t2176/38/116455295/2717/c576a8d2/55efcd1aN19509f1f.png,3069,[Image],130 ms
01:35:27.501,GET http://img1.360buyimg.com/cms/s256x256_jfs/t3844/294/819205446/212836/c1be3b1d/581bf58fN595cd86b.jpg,11799,[Image],104 ms
01:35:27.502,GET http://img1.360buyimg.com/cms/s256x256_jfs/t3220/353/3245214786/674254/63d6c7a9/57f1d33aN3e9aa514.jpg,24869,[Image],151 ms
01:35:27.507,GET http://img1.360buyimg.com/da/jfs/t181/152/1710372957/137/fc862484/53ba3868Nea2f6c42.png,487,[Image],121 ms
01:35:27.507,GET http://img1.360buyimg.com/cms/s256x256_g13/M05/08/03/rBEhVFNWMy4IAAAAAAHLCGMFzKEAAMS0ANx39AAAcsg736.jpg,4140,[Image],104 ms
01:35:27.508,GET http://img1.360buyimg.com/da/jfs/t2500/26/2180338544/1049/a84b7623/56a09650N968dfade.png,1401,[Image],109 ms
01:35:27.512,GET http://x.jd.com/file/images/logo.jpg,4282,[Image],42 ms
01:35:27.606,GET http://img1.360buyimg.com/cms/s64x64_jfs/t3844/294/819205446/212836/c1be3b1d/581bf58fN595cd86b.jpg,2208,[Image],45 ms
01:35:27.611,GET http://img1.360buyimg.com/cms/s64x64_jfs/t3220/353/3245214786/674254/63d6c7a9/57f1d33aN3e9aa514.jpg,2872,[Image],52 ms
01:35:27.617,GET http://img1.360buyimg.com/cms/s64x64_jfs/t3853/16/393724733/316100/ab539b8e/5850b6d5Nb4cf7817.jpg,2338,[Image],55 ms
01:35:27.628,GET http://img1.360buyimg.com/cms/s64x64_jfs/t1699/232/1044287790/231413/655240dd/55c1af57Nb6ef4f39.jpg,2798,[Image],64 ms
01:35:27.630,GET http://img1.360buyimg.com/cms/s64x64_jfs/t3844/16/2352504442/76198/7c288e61/5858d491N7f829d6b.jpg,1925,[Image],60 ms
01:35:27.651,GET http://img1.360buyimg.com/cms/s64x64_jfs/t3943/216/1305015388/90271/96aacebd/58745800N16d78862.jpg,2190,[Image],57 ms
01:35:27.653,GET http://img1.360buyimg.com/cms/s64x64_jfs/t2416/193/2650364574/135020/3baa6de9/56ea727fN841342a5.jpg,2114,[Image],47 ms
01:35:27.663,GET http://im-x.jd.com/dsp/np,217,[Image],109 ms
01:35:27.664,GET http://img1.360buyimg.com/cms/s64x64_g13/M05/08/03/rBEhVFNWMy4IAAAAAAHLCGMFzKEAAMS0ANx39AAAcsg736.jpg,1216,[Image],61 ms
01:35:27.665,GET http://img1.360buyimg.com/da/jfs/t1696/355/1134920435/1366/e45c2a66/55e40d3fN2a01189f.png,1717,[Image],59 ms
01:35:27.672,GET http://px.3.cn/prices/mgets,498,[JSON],52 ms
01:35:27.676,GET http://static-alias-1.360buyimg.com/jzt/logo/default/logoCir40.gif,4936,[Image],33 ms
01:35:27.676,GET http://img1.360buyimg.com/da/g15/M05/0E/1C/rBEhWlJYrAEIAAAAAAACetYAYQwAAECuwP__W4AAAKS951.png,984,[Image],65 ms
01:35:27.677,GET http://img1.360buyimg.com/imgb/s280x280_jfs/t3559/298/2228558089/4340/981090cd/58451898N1928067c.png,2665,[Image],73 ms
01:35:27.700,GET http://img1.360buyimg.com/imgb/s280x280_jfs/t3844/294/819205446/212836/c1be3b1d/581bf58fN595cd86b.jpg,13414,[Image],126 ms
01:35:27.747,GET http://112.29.192.43/vhot2.qqvideo.tc.qq.com/t1684xe0jdm.mp4,380310,[MIME],241 ms
01:35:27.831,GET http://cm.pos.baidu.com/allyes,229,[Image],105 ms
01:35:27.948,GET http://wmt.qtmojo.com/win,186,[HTML],498 ms
01:35:27.950,GET http://wmcdn.qtmojo.cn/wm/winmax/material/130/20170214/19_44_06_1F8B3A8A.jpg,28378,[Image],18 ms
01:35:27.951,GET http://idigger.qtmojo.com/s,190,[Text],165 ms
01:35:27.953,GET http://mmae.qtmojo.com/x,268,[HTML],75 ms
01:35:27.955,GET http://wmcdn.qtmojo.cn/wm/winmax/adlogo/suning/bottom.png,17533,[Image],17 ms
01:35:27.962,GET http://mini2015.qq.com/ssitojson.htm,3012,[HTML],50 ms
01:35:28.068,GET http://ra.gtimg.com/web/res/loadTimer.swf,369,[MIME],42 ms
01:35:28.084,GET http://im-x.jd.com/dsp/np,217,[Image],54 ms
01:35:28.117,GET http://idigger.qtmojo.com/s,222,[Image],45 ms
01:35:28.139,GET http://inews.gtimg.com/newsapp_ls/0/1141563341/0,11487,[Image],36 ms
01:35:28.140,GET http://inews.gtimg.com/newsapp_ls/0/1141538236/0,11592,[Image],64 ms
01:35:28.140,GET http://p.l.qq.com/p,305,[HTML],34 ms
01:35:28.321,GET http://btrace.video.qq.com/kvcollect,147,[Image],42 ms
01:35:30.508,GET http://img1.360buyimg.com/cms/s256x256_jfs/t3853/16/393724733/316100/ab539b8e/5850b6d5Nb4cf7817.jpg,13558,[Image],89 ms
01:35:30.671,GET http://im-x.jd.com/dsp/np,217,[Image],55 ms
01:35:30.672,GET http://img1.360buyimg.com/imgb/s280x280_jfs/t3220/353/3245214786/674254/63d6c7a9/57f1d33aN3e9aa514.jpg,29269,[Image],168 ms
01:35:30.963,GET http://jqmt.qq.com/cdn_dianjiliu.js,787,[JavaScript],6463 ms
01:35:31.006,GET http://im-x.jd.com/dsp/np,217,[Image],95 ms
01:35:33.509,GET http://img1.360buyimg.com/cms/s256x256_jfs/t1699/232/1044287790/231413/655240dd/55c1af57Nb6ef4f39.jpg,20249,[Image],128 ms
01:35:33.569,GET http://v.qq.com/iframe/clientpull.html,1007,[HTML],63 ms
01:35:33.644,GET http://vm.gtimg.cn/tencentvideo_v1/script/module/txv.core.client.js,35470,[JavaScript],35 ms
01:35:33.645,GET http://vm.gtimg.cn/tencentvideo_v1/script/module/txv.client.js,2725,[JavaScript],55 ms
01:35:33.733,GET http://mat1.gtimg.com/www/images/qq2012/temp/hdHoverIcon.png,1510,[Image],48 ms
01:35:33.785,GET http://im-x.jd.com/dsp/np,217,[Image],60 ms
